tahun,bulan,provinsi,pendapatan_daerah,PAD,TKDD,belanja_daerah,belanja_modal
2023,8,Papua,1831479020056.9,1048815377897.9,751100786110.0,1472157397773.6,41003764360.62
2023,8,Papua Barat,1679819749674.3,232417787889.3,1446948802535.0,1906823223964.0,168699976898.0
2023,8,Papua Barat Daya,987885542680.0,10211796336.0,947673746344.0,752441077859.0,37226074881.0
2023,8,Papua Pegunungan,681149316550.0,378288000.0,680769428550.0,391925775252.36,137303300029.36
2023,8,Papua Selatan,535196598606.0,1358584946.0,529838013660.0,144564731535.0,34146186406.0
2023,8,Papua Tengah,1012465057102.0,94134199513.0,568433187210.0,404575900538.0,49612762353.0
2023,8,Riau,4687279998081.3,2837466023689.3,1844291914392.0,4893378633406.0,737022669749.0
2023,8,Sulawesi Barat,1069363007660.6,259722903245.55,807916016328.0,908424790970.0,92270596478.0
2023,8,Sulawesi Selatan,5471939785131.0,2997818995929.0,2466557490047.0,4472123031183.3,318780228987.0
2023,8,Sulawesi Tengah,2527623670033.1,930919877401.15,1593064640816.0,1843464761852.4,180499465219.43
2023,8,Sulawesi Tenggara,2537602813958.0,914366271548.0,1622302768810.0,2112993201800.0,353043185807.0
2023,8,Sulawesi Utara,1766920194983.6,845115397914.65,921073715267.0,1678918482586.0,118457197761.0
2023,8,Sumatera Barat,3638887499034.5,1648697105745.5,1949957604789.0,2522953869079.0,243758255573.0
2023,8,Sumatera Selatan,5229636333951.0,2862862185186.0,2361283165412.0,3518585589735.1,388425661457.29
2023,8,Sumatera Utara,7462796562544.6,4211947679118.6,3238145283914.0,6968017052673.0,882100134170.1
2023,9,Aceh,6797939801579.4,2069106526350.5,4722497175796.0,5328045294357.8,626342366356.68
2023,9,Bali,4558153470354.0,3048692759960.0,1505992332894.0,3888762390428.7,542450769561.9
2023,9,Bangka Belitung,1632827328542.2,657776138184.16,975051190358.0,1554400525868.0,189287889589.0
2023,9,Banten,7581408873787.0,5421893632254.0,2155169591533.0,6168997090570.7,440056662604.0
2023,9,Bengkulu,1848400280953.9,660169086152.9,1187354572301.0,1733963650565.3,170075818326.8
2023,9,DI Yogyakarta,3236224856386.6,1598892951935.6,1630827294031.0,3042026241432.2,327270992436.0
2023,9,DKI Jakarta,41944207139723.0,31936328162043.0,9981013812500.0,29367024953062.0,1924566591515.0
2023,9,Gorontalo,1198703098543.8,330261110943.8,867607793035.0,1062268272978.2,81697858628.91
2023,9,Jambi,2860007453431.4,1388550332518.4,1451100839437.0,2445694412989.0,497775060661.0
2023,9,Jawa Barat,14311178944721.0,9906061124656.0,4340517269274.0,18734238419798.0,1147929608878.0
2023,9,Jawa Tengah,16573027326747.0,10603550818106.0,5951841283641.0,15888343331402.0,892528476787.0
2023,9,Jawa Timur,20793103450351.0,14006905008247.0,6755126401297.0,15779043765339.0,696206043954.0
2023,9,Kalimantan Barat,4116629770899.5,2117381367004.5,1997657323895.0,3515104719830.6,666193415700.0
2023,9,Kalimantan Selatan,6440038719164.6,3129109232159.6,3289870343814.0,4968185400782.3,687308351106.1
2023,9,Kalimantan Tengah,4231763020738.5,1634328819441.0,2585861693003.0,3078373768093.9,718809531252.0
2023,9,Kalimantan Timur,11638710984167.0,6622055809983.3,4615462817342.0,9722736318481.9,1762321639682.0
2023,9,Kalimantan Utara,1833467189156.5,608821113263.5,1224111535341.0,1377163048839.2,236612830831.0
2023,9,Kepulauan Riau,2467361193508.5,1123996926638.5,1342511786870.0,2155686607902.8,207151282587.12
2023,9,Lampung,4318987599711.8,2425455922946.8,1862228229488.0,3572837625776.4,425827910223.55
2023,9,Maluku,1970849151137.8,402318946734.84,1568305429403.0,1554488615125.2,197088867112.3
2023,9,Maluku Utara,1831120234155.9,364662295107.86,1466457939048.0,1809398487015.0,434372775748.06
2023,9,NTB,3598326420024.0,1635850093768.0,1962466092988.0,2792213299775.9,246611619511.0
2023,9,NTT,3321596462808.0,918994697388.98,2400384138970.0,2140288901552.5,252042578760.5
2023,9,Papua,1995848035344.8,1096547933680.8,867634511615.0,1830828538611.0,76916327938.2
2023,9,Papua Barat,1705289942878.3,256536471193.3,1448300312435.0,3116114239116.0,271590269018.0
2023,9,Papua Barat Daya,1066230039329.0,20141747335.0,1016088291994.0,879141102444.25,101909177997.0
2023,9,Papua Pegunungan,1125314173160.0,378288000.0,1124934285160.0,472660496908.86,163288248682.86
2023,9,Papua Selatan,626114649221.0,1705750161.0,610408899060.0,226228838881.0,78884558060.0
2023,9,Papua Tengah,1314354556788.0,306836466449.0,657533569960.0,546485973525.0,58341861196.0
2023,9,Riau,5478592397269.2,3167789054289.2,2304551447980.0,5687104038125.0,933906363954.0
2023,9,Sulawesi Barat,1179244977072.3,283970203113.31,893143764121.0,1030637927105.0,132342022604.0
2023,9,Sulawesi Selatan,6061267514840.6,3345757621129.6,2706793739647.0,5152633747631.9,451861872801.39
2023,9,Sulawesi Tengah,2811437142278.2,1060274920096.2,1746999534171.0,2084482982418.5,211256333647.43
2023,9,Sulawesi Tenggara,2966619169722.9,1104350539511.9,1860725395211.0,2417033351470.0,429199859446.0
2023,9,Sulawesi Utara,2005087124012.3,953653178967.27,1050695239243.0,1915215245232.0,172982920754.0
2023,9,Sumatera Barat,4109047657011.2,1837724826860.2,2230338699151.0,2900686513818.0,308425953525.0
2023,9,Sumatera Selatan,6085339945892.4,3377789310627.4,2701435776412.0,4584066218327.5,609633433283.28
2023,9,Sumatera Utara,8343721646288.0,4705189062897.0,3625346133879.0,7755148700028.9,1093235655745.0
2023,10,Aceh,7481195370341.6,2349790672633.7,5125068064975.0,6355318949378.5,826447705199.24
2023,10,Bali,5173167892377.0,3498984735705.0,1670281879172.0,4364996659279.9,629646291803.9
2023,10,Bangka Belitung,1927197286815.2,764342656385.22,1162854630430.0,1735500608593.0,223733331359.0
2023,10,Banten,8668703417945.4,6288829850423.4,2375045067522.0,6928919326192.4,607558796225.75
2023,10,Bengkulu,2223472927363.9,783044076240.9,1439552228623.0,1942148343697.3,219389550182.8
2023,10,DI Yogyakarta,3691683796042.7,1826526897948.6,1858318647674.0,3623200641211.7,402752896569.0
2023,10,DKI Jakarta,46785106116223.0,35875174927543.0,10882056033500.0,34385510132529.0,2698260619575.0
2023,10,Gorontalo,1392903000240.8,382869316887.76,1009199488788.0,1278287279662.2,122436104143.91
2023,10,Jambi,3374663384764.7,1578933836555.7,1775373266733.0,2871974066920.0,629557462729.0
2023,10,Jawa Barat,15883055797453.0,11477937977388.0,4340517269274.0,21887390165565.0,1347660279652.0
2023,10,Jawa Tengah,19303359234327.0,12367258351685.0,6916494282642.0,17521834997241.0,1071833654621.0
2023,10,Jawa Timur,24460376135837.0,16380375941665.0,8046553222745.0,17382371809985.0,857919595185.0
2023,10,Kalimantan Barat,4794910791956.6,2438479046653.6,2354840665303.0,4010806397267.6,837809669893.0
2023,10,Kalimantan Selatan,7937287377279.2,3584909312299.2,4314893483279.0,5813074117765.2,874880441744.1
2023,10,Kalimantan Tengah,5165173032463.9,1877322598524.4,3275227805645.0,3495692187375.9,840446757739.0
2023,10,Kalimantan Timur,13757141750501.0,7572944019136.5,5781341134523.0,12260375236993.0,2291717161809.7
2023,10,Kalimantan Utara,2154035467391.1,685080131787.11,1468358277638.0,1609676640284.1,292465453251.0
2023,10,Kepulauan Riau,2929721371498.6,1312148234641.6,1616614096857.0,2492383624784.1,284909196219.13
2023,10,Lampung,5043430268973.5,2794606277312.5,2216659901134.0,4094045880840.7,551148243574.84
2023,10,Maluku,2225321446500.7,471248886897.66,1753847784603.0,1794437813366.3,275342989085.3
2023,10,Maluku Utara,2029181940955.9,402084618246.93,1627097322709.0,2035914581563.4,500724870469.06
2023,10,NTB,4303906143820.4,1910968847852.4,2391525062660.0,3379068973873.4,307762885806.5
2023,10,NTT,3749627122552.8,1084099279566.8,2662962816537.0,2542402213116.9,341051998604.5
2023,10,Papua,2274800699735.8,1214328265745.8,1028687263829.0,2179933295533.4,113815820004.89
2023,10,Papua Barat,1918773317119.3,293993056423.3,1624327101446.0,3335212992008.0,332621964368.0
2023,10,Papua Barat Daya,1423867994577.0,30478389033.0,1363389605544.0,993530905454.95,140486175601.7
2023,10,Papua Pegunungan,1243807090438.0,27122970528.0,1211682519910.0,697007012329.79,276618046274.79
2023,10,Papua Selatan,767256453437.0,12472381477.0,740784071960.0,386583163279.0,142968730296.0
2023,10,Papua Tengah,1548226865763.0,363850168874.0,834337026510.0,736804829137.0,102364818147.0
2023,10,Riau,6597136425420.3,3679619745777.3,2910539729643.0,6474161441152.0,1166496998093.0
2023,10,Sulawesi Barat,1576365568325.3,337410608575.31,1236702849174.0,1223292773000.0,183111481254.0
2023,10,Sulawesi Selatan,7140438702433.0,3877978898597.0,3252971567922.0,5804552113594.4,532240763802.39
2023,10,Sulawesi Tengah,3422852630507.3,1230628270647.3,2187769188849.0,2563297141383.8,297203514262.14
2023,10,Sulawesi Tenggara,3547609639802.3,1213229156829.3,2332837247973.0,2730336233016.0,556345225025.0
2023,10,Sulawesi Utara,2417759055188.5,1056148008236.5,1360655733150.0,2179085991779.0,216487607914.0
2023,10,Sumatera Barat,4826044088341.0,2115736106590.1,2668996873251.0,3274378745688.0,404132066469.0
2023,10,Sumatera Selatan,7624768370533.5,3772281343698.5,3846060230232.0,5572158995753.8,714975437606.28
2023,10,Sumatera Utara,9562368938435.0,5420707012961.0,4127992625962.0,8759244242715.4,1459553577661.7
2023,11,Aceh,9376471108816.5,2506601657193.6,6863218540570.0,7520954243436.9,999529761154.24
2023,11,Bali,5825088970180.7,3886700281810.7,1934054510870.0,5202232866870.8,692589241510.9
2023,11,Bangka Belitung,2167279992637.6,837675559571.62,1329604433066.0,2198556588019.0,290900920536.0
2023,11,Banten,9726787900513.9,6944992731036.9,2776483819477.0,8641253381490.9,845173114710.23
2023,11,Bengkulu,2434130841478.9,858030314805.9,1575223904173.0,2294827333386.7,297372434749.8
2023,11,DI Yogyakarta,4278752203518.9,1989958262083.9,2280959201999.0,4148799845995.7,512558354003.0
2023,11,DKI Jakarta,57088033274994.0,39766673599814.0,17292474530000.0,42674049575929.0,3922641901817.0
2023,11,Gorontalo,1515760054533.8,412253112070.76,1102672747898.0,1463573894586.6,147847662377.91
2023,11,Jambi,3770788172644.3,1736669752785.3,2013479088383.0,3429345010121.0,726519094592.0
2023,11,Jawa Barat,26013309679730.0,20414638613454.0,5534070515485.0,24491728992583.0,1498982706947.0
2023,11,Jawa Tengah,20917063644531.0,13526612855282.0,7368887814249.0,20078214824158.0,1262977796943.0
2023,11,Jawa Timur,26991400727092.0,17995377486087.0,8960241240201.0,21523706516117.0,1160998760263.0
2023,11,Kalimantan Barat,5225055882947.6,2673868759692.6,2549203103255.0,4836496127836.5,976988433138.0
2023,11,Kalimantan Selatan,8563199561925.0,4001539404038.0,4523509282246.0,7205092695647.2,1150355891242.1
2023,11,Kalimantan Tengah,5704354335973.4,2090128480928.9,3599407596750.0,4294365865042.9,1025735864818.0
2023,11,Kalimantan Timur,14285136059492.0,8100938328127.5,5781341134523.0,13710497303677.0,2842227383327.7
2023,11,Kalimantan Utara,2408673943879.7,790628783350.66,1617384859563.0,2002286507134.5,380866798148.0
2023,11,Kepulauan Riau,3225239815909.9,1459079477131.9,1765094738778.0,3086653861260.3,360311797646.83
2023,11,Lampung,5511985269050.1,3011386521288.1,2466289333600.0,4827703570227.4,768681153641.4
2023,11,Maluku,2435868259947.9,513658766852.92,1921984718095.0,2103187786058.3,341878494630.3
2023,11,Maluku Utara,2194901109722.1,414461960389.11,1780439149333.0,2285098186924.4,554589169616.06
2023,11,NTB,4873816523153.6,2266658605698.6,2605745684147.0,3926461624264.1,355435725962.5
2023,11,NTT,4036041764896.2,1172174115698.2,2861160497749.0,2851652517369.9,382695116643.5
2023,11,Papua,2884440660136.8,1261919300364.8,1590582368321.0,2933500210752.1,170926187451.4
2023,11,Papua Barat,2426335029428.3,294008167423.3,2131873702755.0,3661714016499.0,446301399777.0
2023,11,Papua Barat Daya,2045847802701.0,39871414601.0,1974613188100.0,1318538579363.2,202377055874.77
2023,11,Papua Pegunungan,1755417244428.0,27122970528.0,1723292673900.0,981645637442.42,408817567657.42
2023,11,Papua Selatan,1212812900285.0,12992382135.0,1175782609650.0,550659424115.0,198852979100.0
2023,11,Papua Tengah,1548226865763.0,363850168874.0,834337026510.0,736804829137.0,102364818147.0
2023,11,Riau,7282387725578.0,4028460511980.0,3246210948598.0,7431170349485.0,1360232840516.0
2023,11,Sulawesi Barat,1684177113776.3,362732332312.31,1318880990371.0,1411834163890.0,236681402612.0
2023,11,Sulawesi Selatan,7743385132810.2,4227395076666.2,3504220580850.0,6744637241288.3,610228861453.39
2023,11,Sulawesi Tengah,3677207741639.8,1355815222718.8,2316693639910.0,3169487536872.3,430270195073.92
2023,11,Sulawesi Tenggara,3778797329861.1,1329752860243.1,2447501234618.0,3315142131685.0,726546285503.0
2023,11,Sulawesi Utara,2706992306414.0,1215442818511.0,1490473333101.0,2569324565480.0,288606858774.0
2023,11,Sumatera Barat,5193486819941.0,2302111291256.0,2849759060685.0,3897659667021.0,502801993575.0
2023,11,Sumatera Selatan,8386702951872.8,4289684166337.8,4090280051182.0,6794530317112.8,924238113848.63
2023,11,Sumatera Utara,10448061206462.0,5918720434492.7,4515188622457.0,9920754550044.2,1670094451089.5
2023,12,Aceh,10216314903979.0,2786591350745.6,7425442195283.0,10489045298734.0,1608543335667.4
2023,12,Bali,6334801892401.6,4293687115981.6,2035914798920.0,5951088810929.2,887106308053.99
2023,12,Bangka Belitung,2343159116813.2,942244720053.21,1400914396760.0,3010348935897.0,573537999406.0
2023,12,Banten,10775404950380.0,7785573384748.6,2984037365631.0,10748357472418.0,1503128370864.2
2023,12,Bengkulu,2817950121343.6,938699634491.65,1878081656852.0,2923281043408.6,563603519386.8
2023,12,DI Yogyakarta,4609261603617.9,2205548888028.9,2395253801153.0,5314326681288.4,707266880049.0
2023,12,DKI Jakarta,66231173287384.0,44312573704896.0,20152445762034.0,61338688261517.0,8748473486785.0
2023,12,Gorontalo,1712523887319.7,470851220125.68,1231380326086.0,1799474521621.7,227925891005.51
2023,12,Jambi,4351138643399.9,1938980250402.6,2379490974976.4,4549999865198.0,979704645306.0
2023,12,Jawa Barat,32991080497046.0,22678456420738.0,10170326116670.0,32679127875275.0,2392382732282.0
2023,12,Jawa Tengah,23418859558821.0,15354121433392.0,7986721202121.0,24146114520354.0,1711903619371.0
2023,12,Jawa Timur,30081917798397.0,20322564839599.0,9721103541470.0,30241653025885.0,2589471803742.7
2023,12,Kalimantan Barat,5972169146560.8,3000758713998.8,2911149607298.0,6360454033459.1,1381915658296.6
2023,12,Kalimantan Selatan,9444191448766.1,4499217832794.0,4886273445931.0,8808872537204.7,1966732214036.7
2023,12,Kalimantan Tengah,6463573909419.5,2416994020310.0,4031002108915.0,5831767678307.4,1478639326167.0
2023,12,Kalimantan Timur,16840885064282.0,9635873672771.5,6797505528669.0,18499947826904.0,4740627131159.2
2023,12,Kalimantan Utara,2844832480872.9,907311769091.9,1931598892815.0,3013743686545.8,618270847186.0
2023,12,Kepulauan Riau,3866751901526.2,1669080159043.2,2196393022483.0,3981178790741.1,601335959896.26
2023,12,Lampung,6516635126927.1,3461360002545.1,3018188690754.0,6402446701933.6,1140273129201.0
2023,12,Maluku,2764589851989.1,577668138446.15,2186622013543.0,2775600417620.6,495393746058.41
2023,12,Maluku Utara,2996636801344.0,758168498469.01,2238257928043.0,2903457356895.0,668550269272.04
2023,12,NTB,5453415740380.4,2568222972144.4,2882068464418.0,5081535565147.2,513867447065.5
2023,12,NTT,4413325232173.6,1332053880269.6,3078227500455.0,4159891453202.8,610383862010.5
2023,12,Papua,3347261776638.0,736735048356.05,2092773907629.0,4815544459534.8,493111652569.8
2023,12,Papua Barat,3609556854634.1,530335919164.13,3077692982470.0,5095112928706.8,1044620070388.0
2023,12,Papua Barat Daya,2232820155084.0,74725801184.0,2122501553900.0,2225759771508.6,659307880520.88
2023,12,Papua Pegunungan,1916302355269.4,85868487901.39,1812345376350.0,1795961350697.5,802280193528.56
2023,12,Papua Selatan,1450809887747.1,133243224583.0,1292952123664.0,1190311777521.0,434474174288.0
2023,12,Papua Tengah,2341378302380.8,520740406479.82,1460238960922.0,2084891910481.8,609912892765.0
2023,12,Riau,9184418138301.7,5376425650756.7,3799501907545.0,9867684585857.0,2009492924307.0
2023,12,Sulawesi Barat,1932010663497.8,438353624525.81,1490627775557.0,1885292965048.0,410727792069.0
2023,12,Sulawesi Selatan,9014823789853.0,4834732234028.0,4167611906491.0,8790308691466.9,936994073316.39
2023,12,Sulawesi Tengah,4308233171844.0,1580999185028.0,2721658427255.0,4596049709978.9,813523659892.96
2023,12,Sulawesi Tenggara,4346975747041.8,1496601676152.8,2848331048289.0,4642404287216.0,1202683035404.0
2023,12,Sulawesi Utara,3363221482738.4,1363138758706.4,1998838183230.0,3166739057273.0,413966339027.0
2023,12,Sumatera Barat,5935235653526.0,2596583642391.0,3296728725635.0,5808384845778.0,959129374754.0
2023,12,Sumatera Selatan,9336279409648.0,4828127949885.0,4504268773087.0,8480326211918.8,1165173103232.0
2023,12,Sumatera Utara,11988177534660.0,6723939606644.2,5175289076057.0,12951391976974.0,2564573489653.0
2024,1,Aceh,739138924411.28,258890127317.78,480121407800.0,123210703452.42,0.0
2024,1,Bali,722512579270.98,337390558470.98,385122020800.0,205465432193.46,2437820505.0
2024,1,Bangka Belitung,229630306680.15,65449077480.15,164181229200.0,64690455885.0,0.0
2024,1,Banten,1210472133167.7,666327163767.74,544144969400.0,504350944464.0,0.0
2024,1,Bengkulu,271480876571.0,82732520571.0,188748356000.0,135625080559.0,0.0
2024,1,DI Yogyakarta,526564270368.09,182752158568.09,343444441800.0,72347938392.0,0.0
2024,1,DKI Jakarta,3010577198116.0,3009741912116.0,835286000.0,1555023296803.0,980729500.0
2024,1,Gorontalo,211994687521.17,38266586121.17,173728101400.0,102420379666.0,43576000.0
2024,1,Jambi,264853878490.29,153524639551.29,111320689400.0,53495300419.0,0.0
2024,1,Jawa Barat,5996767458324.0,3338727339277.0,2649033829038.0,1448470666925.0,7048712234.0
2024,1,Jawa Tengah,2829434783559.0,1184683674985.0,1644748101000.0,1620371768615.0,1085912217.0
2024,1,Jawa Timur,2317338189397.3,1621213137081.5,693861443200.0,481143814281.0,376517917.0
2024,1,Kalimantan Barat,685658028940.16,237104733340.16,448553295600.0,125481468918.0,1977466101.0
2024,1,Kalimantan Selatan,1131181675065.3,397496563976.33,733154693000.0,783519184235.47,4887350571.0
2024,1,Kalimantan Tengah,694929941245.43,204680384545.15,488509153200.0,59080271134.0,0.0
2024,1,Kalimantan Timur,2021923842978.8,809837091578.8,1210268671400.0,231186142039.36,6218322474.0
2024,1,Kalimantan Utara,357221874902.81,80419442594.81,276599997600.0,87781620854.0,0.0
2024,1,Kepulauan Riau,323989816256.3,145914654056.3,178075162200.0,56730416011.0,7912500.0
2024,1,Lampung,351518811186.89,217763966786.89,133260164400.0,99550383282.0,46980785.0
2024,1,Maluku,342357912646.35,40237701599.35,302120211047.0,61724100285.0,14296000.0
2024,1,Maluku Utara,0.0,0.0,0.0,0.0,0.0
2024,1,NTB,508426791784.76,193922879784.76,314503912000.0,145813124670.44,3036000.0
2024,1,NTT,607478965943.03,75855117543.03,531485973400.0,104568986097.0,299959224.0
2024,1,Papua,120208692287.39,45599602737.39,74455619000.0,70495516947.0,0.0
2024,1,Papua Barat,945352229603.0,27046702803.0,918234046800.0,24221302506.0,0.0
2024,1,Papua Barat Daya,115473183997.0,23960888947.0,91512295050.0,8048450471.0,0.0
2024,1,Papua Pegunungan,0.0,0.0,0.0,0.0,0.0
2024,1,Papua Selatan,35134161541.0,356457541.0,34777704000.0,8479903816.0,0.0
2024,1,Papua Tengah,181838325827.0,38146547827.0,143593028000.0,6438646535.0,0.0
2024,1,Riau,581047478602.16,360071369002.16,220504829600.0,200684001366.0,0.0
2024,1,Sulawesi Barat,172994818315.0,30770618466.0,142065483600.0,39105856223.0,293549666.0
2024,1,Sulawesi Selatan,876318226543.75,359717302880.75,516398285483.0,211433219945.0,106893250.0
2024,1,Sulawesi Tengah,362959036499.23,101695525699.23,261205195800.0,22711280.0,0.0
2024,1,Sulawesi Tenggara,436162667260.36,118333553460.36,317829113800.0,22696276551.0,0.0
2024,1,Sulawesi Utara,348025170731.05,100918021619.05,247107149112.0,128711645520.0,0.0
2024,1,Sumatera Barat,683486159850.9,191561251050.9,491803234800.0,114172172997.0,628894600.0
2024,1,Sumatera Selatan,962599569629.47,378244734829.47,584354834800.0,133071711749.0,0.0
2024,1,Sumatera Utara,627243803864.14,415696523439.14,206840174400.0,385212780724.67,0.0
2024,2,Aceh,1049778839630.2,399114057388.89,650376969400.0,245254137515.99,0.0
2024,2,Bali,1121565550255.2,628246803455.23,493318746800.0,565872377061.81,20974339182.03
2024,2,Bangka Belitung,359502046525.57,121135138062.57,238366908463.0,135635097535.0,0.0
2024,2,Banten,1869962345502.2,1243001725102.2,626960620400.0,1022524375442.0,202027500.0
2024,2,Bengkulu,409535863585.51,132472444785.51,277063418800.0,245529256514.0,4414469818.0
2024,2,DI Yogyakarta,791070009826.87,337042104026.87,453381985800.0,231168209905.7,4415334604.0
2024,2,DKI Jakarta,5737444607253.0,5733401530253.0,4043077000.0,3789065728016.0,-10241519785.0
2024,2,Gorontalo,327676902081.17,76731923681.17,250944978400.0,218436260574.0,269491080.0
2024,2,Jambi,625869138803.41,304033171864.41,321823487400.0,228291402890.35,90506890101.0
2024,2,Jawa Barat,8607643657316.0,5645764347946.0,2950473632638.0,2927923736035.0,63784375762.0
2024,2,Jawa Tengah,4568786203473.0,2621569511385.0,1947211931500.0,3009560643852.0,5711852740.0
2024,2,Jawa Timur,4197542605020.7,3072960824703.4,1121918017000.0,1171054783186.0,7352081677.0
2024,2,Kalimantan Barat,1110119271571.2,540246931701.2,569847339870.0,292038878817.4,11377026900.0
2024,2,Kalimantan Selatan,1709640951626.2,799747357010.16,908976829200.0,1223357795301.9,133084463022.0
2024,2,Kalimantan Tengah,987740166198.78,392135014498.5,593281448200.0,314852898531.53,139406713129.0
2024,2,Kalimantan Timur,2971478139235.4,1556980679035.4,1411334660200.0,1068936663396.5,17437109085.0
2024,2,Kalimantan Utara,495188469074.83,141054969863.83,353926690200.0,183834666973.0,2318902700.0
2024,2,Kepulauan Riau,646589547528.78,264541079872.78,382048467656.0,193929072118.0,1434916020.0
2024,2,Lampung,813239016245.4,412040567045.4,400183169200.0,445168505692.5,14756821365.0
2024,2,Maluku,604198181212.84,75202252365.84,528995928847.0,182606211773.15,14296000.0
2024,2,Maluku Utara,0.0,0.0,0.0,0.0,0.0
2024,2,NTB,931628131942.42,365311153892.42,566131334000.0,342793122062.59,3397732752.0
2024,2,NTT,817736735214.83,142770997814.83,674676962400.0,202683789873.0,770238147.0
2024,2,Papua,161913445944.08,87223156394.08,74455619000.0,386619452232.16,0.0
2024,2,Papua Barat,1274290997478.0,54329382828.0,1219742599650.0,99466998025.0,0.0
2024,2,Papua Barat Daya,204560259098.67,33996373448.67,170563885650.0,17945113130.0,0.0
2024,2,Papua Pegunungan,0.0,0.0,0.0,0.0,0.0
2024,2,Papua Selatan,118834866539.0,14466254539.0,104333112000.0,21042153529.0,0.0
2024,2,Papua Tengah,216691368219.0,72931240219.0,143593028000.0,91456627295.0,3467368000.0
2024,2,Riau,1060398665973.4,670484767532.42,389049178441.0,553196548315.0,1145794270.0
2024,2,Sulawesi Barat,267568535127.0,54267411390.0,213085916600.0,197591683930.0,23471082696.0
2024,2,Sulawesi Selatan,1511497784536.2,673064314406.18,838020535600.0,632188749607.0,375767334.0
2024,2,Sulawesi Tengah,592631125415.49,203877930215.49,388639944600.0,197730542176.0,32410627638.0
2024,2,Sulawesi Tenggara,758634788633.13,219356704833.13,539278083800.0,273281417286.0,14063950.0
2024,2,Sulawesi Utara,626186981145.97,269072257409.97,357114723736.0,292215340903.0,576621100.0
2024,2,Sumatera Barat,978910736725.9,340356546925.9,638346427800.0,287774166645.0,2702919906.0
2024,2,Sumatera Selatan,1577914380948.9,705346227548.92,872568153400.0,739914007218.0,482572500.0
2024,2,Sumatera Utara,1709052377749.9,1103661021375.9,599977172750.0,756928040060.96,3400418600.0
2024,3,Aceh,1460490036934.1,595261948342.79,864932075750.0,679402815734.98,2438846031.0
2024,3,Bali,1888117262640.2,1221090605973.2,667026656667.0,1029682509133.2,118647485495.03
2024,3,Bangka Belitung,568552916706.56,191532633766.56,377020282940.0,405050800986.91,888926250.0
2024,3,Banten,2907479390540.4,1905819850252.4,1001659540288.0,1945300640364.0,31655793933.0
2024,3,Bengkulu,635373268696.51,225386354753.51,409986913943.0,529747143858.0,16968926956.0
2024,3,DI Yogyakarta,1306194716991.8,611230204545.8,693869396836.0,706074709000.2,33772229595.0
2024,3,DKI Jakarta,9935042594993.0,8739012188993.0,1196030406000.0,7386266891261.0,93416209089.0
2024,3,Gorontalo,441280323929.17,111924229058.17,329356094871.0,376817996545.0,5616071080.0
2024,3,Jambi,887049798528.86,466104796425.86,420921929728.0,564241859122.35,134098099363.0
2024,3,Jawa Barat,11211456187331.0,7221902020916.0,3978148489683.0,6126881770660.0,138269527835.0
2024,3,Jawa Tengah,6232578681662.0,3728793367994.0,2503409410612.0,4949792443725.0,80189486877.0
2024,3,Jawa Timur,7301606650411.2,5023608186852.9,2275078661397.0,2664227984476.0,39746117730.0
2024,3,Kalimantan Barat,1609094658252.8,750799265682.84,858270392570.0,626505462973.4,60426464547.0
2024,3,Kalimantan Selatan,2320330753372.2,1159656257245.2,1159355546068.0,1921472449264.4,343041029595.0
2024,3,Kalimantan Tengah,1422654707151.3,591149413684.99,827859564966.0,1059333503316.9,550919485850.0
2024,3,Kalimantan Timur,3996462066173.2,2307639027329.2,1684271233844.0,2289487211398.4,158697753861.0
2024,3,Kalimantan Utara,721843439510.23,213244429839.23,508368199506.0,378649588547.92,11218498540.0
2024,3,Kepulauan Riau,897514997272.86,398623168036.86,498891829236.0,626709222204.95,12061596050.0
2024,3,Lampung,1340184474310.9,742537167960.91,595870738350.0,990758404830.9,91329050137.0
2024,3,Maluku,765037112358.99,108545509922.99,656491602436.0,334145555551.15,1141921900.0
2024,3,Maluku Utara,0.0,0.0,0.0,0.0,0.0
2024,3,NTB,1382322823396.0,532615706859.96,849521472486.0,753199669189.04,19811924070.0
2024,3,NTT,1054154253260.5,214740987745.49,839007740515.0,462816584320.25,2330593857.0
2024,3,Papua,422668288483.83,178460397478.83,228880320455.0,529964018538.91,0.0
2024,3,Papua Barat,1439605834660.0,116298623788.03,1322965920872.0,217978764452.0,2250946501.0
2024,3,Papua Barat Daya,284918980132.73,44483818351.73,240435161781.0,56273458749.0,0.0
2024,3,Papua Pegunungan,0.0,0.0,0.0,0.0,0.0
2024,3,Papua Selatan,170963721653.0,14990612192.0,155937609461.0,46629723650.0,0.0
2024,3,Papua Tengah,363761760197.0,110556626447.0,252967133750.0,177538208771.0,3467368000.0
2024,3,Riau,1791696504418.1,984255435025.14,806135409393.0,1046101242886.0,17931481165.0
2024,3,Sulawesi Barat,361937159034.05,71208965791.05,290457887967.0,280011540532.0,27369287005.0
2024,3,Sulawesi Selatan,2186767219312.3,999722038328.33,1186500375339.0,1381265033059.4,44159035995.0
2024,3,Sulawesi Tengah,1074037971821.4,327612595642.39,746246632304.0,480415842565.75,105359314818.0
2024,3,Sulawesi Tenggara,1076610288614.0,320320263534.0,756290025080.0,390134742959.0,6357764224.0
2024,3,Sulawesi Utara,841955546241.91,358265865159.91,483671864082.0,493620812757.0,5095150947.0
2024,3,Sumatera Barat,1308360240562.1,509609834708.06,792851505854.0,591499691869.48,18249981666.0
